"Age","ln.h1","ln.h2","h1","h2","PlotCode","sup","UID","Census","maxDBH"
21,1.82454929205105,1.82454929205105,6.2,6.2,"SC13","1","228404",2008,9.5
22,1.82454929205105,1.80828877117927,6.2,6.1,"SC13","1","228404",2009,9.6
23,1.80828877117927,1.77495235091167,6.1,5.9,"SC13","1","228404",2010,10.1
24,1.77495235091167,1.82454929205105,5.9,6.2,"SC13","1","228404",2011,10.2
25,1.82454929205105,2.00148000021012,6.2,7.4,"SC13","1","228404",2012,11.5
26,2.00148000021012,2.09186406167839,7.4,8.1,"SC13","1","228404",2013,12.3
27,2.09186406167839,2.00148000021012,8.1,7.4,"SC13","1","228404",2014,12.4
28,2.00148000021012,2.04122032885964,7.4,7.7,"SC13","1","228404",2015,12.5
29,2.04122032885964,1.94876321803772,7.7,7.02,"SC13","1","228404",2016,12.6
16,NA,1.78507048107726,NA,5.96,"SC13","1","228435",2003,5.1
17,1.78507048107726,1.50407739677627,5.96,4.5,"SC13","1","228435",2004,5.1
18,1.50407739677627,1.44691898293633,4.5,4.25,"SC13","1","228435",2005,5.1
19,1.44691898293633,1.13783300182139,4.25,3.12,"SC13","1","228435",2006,5.2
20,1.13783300182139,NA,3.12,NA,"SC13","0","228435",2007,NA
18,NA,1.68639895357023,NA,5.4,"SC13","1","228442",2005,5.25
19,1.68639895357023,1.6094379124341,5.4,5,"SC13","1","228442",2006,5.35
20,1.6094379124341,1.6094379124341,5,5,"SC13","1","228442",2007,5.9
21,1.6094379124341,1.6094379124341,5,5,"SC13","1","228442",2008,6.2
22,1.6094379124341,1.56861591791385,5,4.8,"SC13","1","228442",2009,7.2
23,1.56861591791385,1.68454538492091,4.8,5.39,"SC13","1","228442",2010,8.35
24,1.68454538492091,1.93152141160321,5.39,6.9,"SC13","1","228442",2011,9
25,1.93152141160321,2.00148000021012,6.9,7.4,"SC13","1","228442",2012,9.4
26,2.00148000021012,1.95302761682418,7.4,7.05,"SC13","1","228442",2013,10.9
27,1.95302761682418,1.85629799036563,7.05,6.4,"SC13","1","228442",2014,10
28,1.85629799036563,1.64865862558738,6.4,5.2,"SC13","1","228442",2015,10
29,1.64865862558738,1.67335123817775,5.2,5.33,"SC13","1","228442",2016,9.9
16,NA,1.70110510095992,NA,5.48,"SC13","1","228466",2003,6.7
17,1.70110510095992,1.79175946922805,5.48,6,"SC13","1","228466",2004,7.1
18,1.79175946922805,1.8484548129046,6,6.35,"SC13","1","228466",2005,7.3
19,1.8484548129046,1.80170980008122,6.35,6.06,"SC13","1","228466",2006,7.5
20,1.80170980008122,1.80005827204275,6.06,6.05,"SC13","1","228466",2007,8.2
21,1.80005827204275,1.80005827204275,6.05,6.05,"SC13","1","228466",2008,8
22,1.80005827204275,1.7404661748405,6.05,5.7,"SC13","1","228466",2009,8.1
23,1.7404661748405,1.69377906086785,5.7,5.44,"SC13","1","228466",2010,8
24,1.69377906086785,1.77495235091167,5.44,5.9,"SC13","1","228466",2011,8.4
25,1.77495235091167,2.02946317187359,5.9,7.61,"SC13","1","228466",2012,9.6
26,2.02946317187359,1.93730177451871,7.61,6.94,"SC13","1","228466",2013,10.3
27,1.93730177451871,2.02814824729229,6.94,7.6,"SC13","1","228466",2014,10.4
28,2.02814824729229,2.03470564783844,7.6,7.65,"SC13","1","228466",2015,10.7
29,2.03470564783844,2.02154756326093,7.65,7.55,"SC13","1","228466",2016,10.4
18,NA,1.87946504964716,NA,6.55,"SC13","1","228473",2005,5
19,1.87946504964716,1.72455071953461,6.55,5.61,"SC13","1","228473",2006,5.1
20,1.72455071953461,1.87180217690159,5.61,6.5,"SC13","1","228473",2007,5.3
21,1.87180217690159,1.87180217690159,6.5,6.5,"SC13","1","228473",2008,5.8
22,1.87180217690159,1.90210752639692,6.5,6.7,"SC13","1","228473",2009,6.2
23,1.90210752639692,1.66203036255327,6.7,5.27,"SC13","1","228473",2010,7
24,1.66203036255327,1.64865862558738,5.27,5.2,"SC13","1","228473",2011,7.7
25,1.64865862558738,1.8099267731835,5.2,6.11,"SC13","1","228473",2012,8.2
26,1.8099267731835,1.87487437593856,6.11,6.52,"SC13","1","228473",2013,8.7
27,1.87487437593856,1.8484548129046,6.52,6.35,"SC13","1","228473",2014,8.5
28,1.8484548129046,1.90657514365664,6.35,6.73,"SC13","1","228473",2015,8.5
29,1.90657514365664,1.7404661748405,6.73,5.7,"SC13","1","228473",2016,8.7
19,NA,1.80828877117927,NA,6.1,"SC13","1","228480",2006,5
20,1.80828877117927,1.69561560867515,6.1,5.45,"SC13","1","228480",2007,6.1
21,1.69561560867515,1.69561560867515,5.45,5.45,"SC13","1","228480",2008,6.8
22,1.69561560867515,1.43508452528932,5.45,4.2,"SC13","1","228480",2009,7
23,1.43508452528932,NA,4.2,NA,"SC13","0","228480",2010,NA
24,NA,1.68639895357023,NA,5.4,"SC13","1","228503",2011,3.5
25,1.68639895357023,1.64865862558738,5.4,5.2,"SC13","1","228503",2012,3.6
26,1.64865862558738,1.5993875765806,5.2,4.95,"SC13","1","228503",2013,3.8
27,1.5993875765806,1.64865862558738,4.95,5.2,"SC13","1","228503",2014,3.8
28,1.64865862558738,1.62924053973028,5.2,5.1,"SC13","1","228503",2015,3.8
29,1.62924053973028,1.58923520511658,5.1,4.9,"SC13","1","228503",2016,3.9
16,NA,1.71559810826249,NA,5.56,"SC13","1","228510",2003,4.75
17,1.71559810826249,1.82454929205105,5.56,6.2,"SC13","1","228510",2004,4.8
18,1.82454929205105,1.79175946922805,6.2,6,"SC13","1","228510",2005,5.15
19,1.79175946922805,1.89761985992753,6,6.67,"SC13","1","228510",2006,5.2
20,1.89761985992753,1.23837423104327,6.67,3.45,"SC13","1","228510",2007,5.4
21,1.23837423104327,1.23837423104327,3.45,3.45,"SC13","1","228510",2008,5.4
22,1.23837423104327,1.41098697371026,3.45,4.1,"SC13","0","228510",2009,NA
16,NA,1.3244189574018,NA,3.76,"SC13","1","228527",2003,2.7
17,1.3244189574018,1.41827740697294,3.76,4.13,"SC13","1","228527",2004,2.9
18,1.41827740697294,NA,4.13,NA,"SC13","0","228527",2005,NA
16,NA,1.38629436111989,NA,4,"SC13","1","228534",2003,4.25
17,1.38629436111989,1.43508452528932,4,4.2,"SC13","1","228534",2004,4.3
18,1.43508452528932,1.43508452528932,4.2,4.2,"SC13","1","228534",2005,4.2
19,1.43508452528932,0.920282753143692,4.2,2.51,"SC13","1","228534",2006,4.3
20,0.920282753143692,1.1314021114911,2.51,3.1,"SC13","1","228534",2007,4.3
21,1.1314021114911,NA,3.1,NA,"SC13","0","228534",2008,NA
16,NA,1.58923520511658,NA,4.9,"SC13","1","228541",2003,3
17,1.58923520511658,1.58923520511658,4.9,4.9,"SC13","1","228541",2004,3
18,1.58923520511658,1.55814461804655,4.9,4.75,"SC13","1","228541",2005,3.05
19,1.55814461804655,1.46093790411566,4.75,4.31,"SC13","1","228541",2006,3.1
20,1.46093790411566,1.11514159061932,4.31,3.05,"SC13","1","228541",2007,3.1
21,1.11514159061932,1.11514159061932,3.05,3.05,"SC13","1","228541",2008,3.63
22,1.11514159061932,0.576613364303994,3.05,1.78,"SC13","1","228541",2009,3.6
23,0.576613364303994,NA,1.78,NA,"SC13","1","228541",2010,0
24,NA,1.33500106673234,NA,3.8,"SC13","1","228541",2011,3.2
25,1.33500106673234,NA,3.8,NA,"SC13","1","228541",2012,0
26,NA,NA,NA,NA,"SC13","1","228541",2013,0
27,NA,NA,NA,NA,"SC13","1","228541",2014,0
28,NA,NA,NA,NA,"SC13","0","228541",2015,NA
16,NA,1.79175946922805,NA,6,"SC13","1","228565",2003,6.9
17,1.79175946922805,1.81645208181843,6,6.15,"SC13","1","228565",2004,6.9
18,1.81645208181843,NA,6.15,NA,"SC13","0","228565",2005,NA
16,NA,1.52605630349505,NA,4.6,"SC13","1","228572",2003,4.9
17,1.52605630349505,1.91985947185537,4.6,6.82,"SC13","1","228572",2004,5.2
18,1.91985947185537,1.82454929205105,6.82,6.2,"SC13","1","228572",2005,5.5
19,1.82454929205105,1.85785927093258,6.2,6.41,"SC13","1","228572",2006,5.5
20,1.85785927093258,1.5993875765806,6.41,4.95,"SC13","1","228572",2007,6.2
21,1.5993875765806,1.5993875765806,4.95,4.95,"SC13","1","228572",2008,6.49
22,1.5993875765806,1.6094379124341,4.95,5,"SC13","1","228572",2009,7
23,1.6094379124341,1.68639895357023,5,5.4,"SC13","1","228572",2010,7.8
24,1.68639895357023,1.62924053973028,5.4,5.1,"SC13","1","228572",2011,8.5
25,1.62924053973028,1.8229350866965,5.1,6.19,"SC13","1","228572",2012,8.9
26,1.8229350866965,1.86408013080768,6.19,6.45,"SC13","1","228572",2013,9.6
27,1.86408013080768,1.91692261218206,6.45,6.8,"SC13","1","228572",2014,9.7
28,1.91692261218206,1.94591014905531,6.8,7,"SC13","1","228572",2015,9.7
29,1.94591014905531,1.96571277635149,7,7.14,"SC13","1","228572",2016,9.9
16,NA,1.47017584510059,NA,4.35,"SC13","1","228602",2003,4.4
17,1.47017584510059,1.51512723296286,4.35,4.55,"SC13","1","228602",2004,4.45
18,1.51512723296286,0.904218150639886,4.55,2.47,"SC13","1","228602",2005,4.5
19,0.904218150639886,1.68824909285839,2.47,5.41,"SC13","1","228602",2006,4.6
20,1.68824909285839,1.64865862558738,5.41,5.2,"SC13","1","228602",2007,4.9
21,1.64865862558738,1.64865862558738,5.2,5.2,"SC13","1","228602",2008,4.85
22,1.64865862558738,1.2947271675944,5.2,3.65,"SC13","1","228602",2009,4.2
23,1.2947271675944,NA,3.65,NA,"SC13","0","228602",2010,NA
16,NA,1.78339121955754,NA,5.95,"SC13","1","228619",2003,5.6
17,1.78339121955754,1.96850998097255,5.95,7.16,"SC13","1","228619",2004,6
18,1.96850998097255,1.90954250488444,7.16,6.75,"SC13","1","228619",2005,6.3
19,1.90954250488444,1.84371920815877,6.75,6.32,"SC13","1","228619",2006,6.3
20,1.84371920815877,1.80828877117927,6.32,6.1,"SC13","1","228619",2007,6.9
21,1.80828877117927,1.80828877117927,6.1,6.1,"SC13","1","228619",2008,7.5
22,1.80828877117927,1.68639895357023,6.1,5.4,"SC13","1","228619",2009,7.9
23,1.68639895357023,1.71739505393919,5.4,5.57,"SC13","1","228619",2010,8
24,1.71739505393919,1.77495235091167,5.57,5.9,"SC13","1","228619",2011,8.5
25,1.77495235091167,1.79175946922805,5.9,6,"SC13","1","228619",2012,7.8
26,1.79175946922805,1.80005827204275,6,6.05,"SC13","1","228619",2013,7.5
27,1.80005827204275,1.7227665977411,6.05,5.6,"SC13","1","228619",2014,7.8
28,1.7227665977411,1.82454929205105,5.6,6.2,"SC13","1","228619",2015,7.2
29,1.82454929205105,NA,6.2,NA,"SC13","0","228619",2016,NA
16,NA,1.49962304642689,NA,4.48,"SC13","1","228633",2003,3
17,1.49962304642689,1.54329810992956,4.48,4.68,"SC13","1","228633",2004,3
18,1.54329810992956,NA,4.68,NA,"SC13","0","228633",2005,NA
16,NA,1.38629436111989,NA,4,"SC13","1","228640",2003,2.9
17,1.38629436111989,1.28093384546206,4,3.6,"SC13","1","228640",2004,2.9
18,1.28093384546206,NA,3.6,NA,"SC13","0","228640",2005,NA
16,NA,1.62136648329937,NA,5.06,"SC13","1","228664",2003,3.6
17,1.62136648329937,1.66770682055808,5.06,5.3,"SC13","1","228664",2004,3.7
18,1.66770682055808,1.68639895357023,5.3,5.4,"SC13","1","228664",2005,3.78
19,1.68639895357023,1.68082790852077,5.4,5.37,"SC13","1","228664",2006,3.8
20,1.68082790852077,1.54756250871601,5.37,4.7,"SC13","1","228664",2007,4.1
21,1.54756250871601,1.54756250871601,4.7,4.7,"SC13","1","228664",2008,4.25
22,1.54756250871601,1.54115907168081,4.7,4.67,"SC13","1","228664",2009,4.8
23,1.54115907168081,1.56234630490025,4.67,4.77,"SC13","1","228664",2010,5.5
24,1.56234630490025,1.66770682055808,4.77,5.3,"SC13","1","228664",2011,6.1
25,1.66770682055808,1.7404661748405,5.3,5.7,"SC13","1","228664",2012,6.2
26,1.7404661748405,1.80170980008122,5.7,6.06,"SC13","1","228664",2013,6.7
27,1.80170980008122,1.84054963339749,6.06,6.3,"SC13","1","228664",2014,6.9
28,1.84054963339749,1.84054963339749,6.3,6.3,"SC13","1","228664",2015,6.8
29,1.84054963339749,1.81645208181843,6.3,6.15,"SC13","1","228664",2016,7.1
16,NA,1.99605993274078,NA,7.36,"SC13","1","228695",2003,8.8
17,1.99605993274078,2.01490302054226,7.36,7.5,"SC13","1","228695",2004,9.6
18,2.01490302054226,2.08193842187842,7.5,8.02,"SC13","1","228695",2005,10.3
19,2.08193842187842,1.96850998097255,8.02,7.16,"SC13","1","228695",2006,10.4
20,1.96850998097255,1.98787434815435,7.16,7.3,"SC13","1","228695",2007,11.5
21,1.98787434815435,1.98787434815435,7.3,7.3,"SC13","1","228695",2008,12.2
22,1.98787434815435,2.02814824729229,7.3,7.6,"SC13","1","228695",2009,13
23,2.02814824729229,2.04381436403668,7.6,7.72,"SC13","1","228695",2010,14.2
24,2.04381436403668,2.10413415427021,7.72,8.2,"SC13","1","228695",2011,15.5
25,2.10413415427021,2.08567209143047,8.2,8.05,"SC13","1","228695",2012,16.4
26,2.08567209143047,1.95586047990848,8.05,7.07,"SC13","1","228695",2013,17.3
27,1.95586047990848,1.97408102602201,7.07,7.2,"SC13","1","228695",2014,17.8
28,1.97408102602201,1.93152141160321,7.2,6.9,"SC13","1","228695",2015,17.4
29,1.93152141160321,1.82454929205105,6.9,6.2,"SC13","1","228695",2016,17.3
16,NA,1.7263316639056,NA,5.62,"SC13","1","228701",2003,6.1
17,1.7263316639056,1.86408013080768,5.62,6.45,"SC13","1","228701",2004,6.15
18,1.86408013080768,1.86408013080768,6.45,6.45,"SC13","1","228701",2005,6.3
19,1.86408013080768,1.81807677754543,6.45,6.16,"SC13","1","228701",2006,6.3
20,1.81807677754543,1.3609765531356,6.16,3.9,"SC13","1","228701",2007,6.4
21,1.3609765531356,1.3609765531356,3.9,3.9,"SC13","1","228701",2008,6.8
22,1.3609765531356,1.41098697371026,3.9,4.1,"SC13","1","228701",2009,6.9
23,1.41098697371026,1.56861591791385,4.1,4.8,"SC13","1","228701",2010,7.25
24,1.56861591791385,NA,4.8,NA,"SC13","1","228701",2011,0
25,NA,NA,NA,NA,"SC13","1","228701",2012,0
26,NA,NA,NA,NA,"SC13","1","228701",2013,0
27,NA,NA,NA,NA,"SC13","1","228701",2014,0
28,NA,NA,NA,NA,"SC13","1","228701",2015,0
29,NA,NA,NA,NA,"SC13","1","228701",2016,0
16,NA,1.9387416595767,NA,6.95,"SC13","1","228718",2003,7.5
17,1.9387416595767,1.98100146886658,6.95,7.25,"SC13","1","228718",2004,7.9
18,1.98100146886658,1.98100146886658,7.25,7.25,"SC13","1","228718",2005,8.4
19,1.98100146886658,1.89761985992753,7.25,6.67,"SC13","1","228718",2006,8.5
20,1.89761985992753,1.80828877117927,6.67,6.1,"SC13","1","228718",2007,9.4
21,1.80828877117927,1.80828877117927,6.1,6.1,"SC13","1","228718",2008,10.3
22,1.80828877117927,1.45861502269952,6.1,4.3,"SC13","1","228718",2009,9.8
23,1.45861502269952,1.58923520511658,4.3,4.9,"SC13","1","228718",2010,10.2
24,1.58923520511658,1.82454929205105,4.9,6.2,"SC13","1","228718",2011,10.6
25,1.82454929205105,1.64865862558738,6.2,5.2,"SC13","1","228718",2012,10.2
26,1.64865862558738,1.58514521986506,5.2,4.88,"SC13","1","228718",2013,10.4
27,1.58514521986506,NA,4.88,NA,"SC13","0","228718",2014,NA
19,NA,1.65441127807683,NA,5.23,"SC13","1","228725",2006,5.05
20,1.65441127807683,1.57897870494939,5.23,4.85,"SC13","1","228725",2007,5.3
21,1.57897870494939,1.57897870494939,4.85,4.85,"SC13","1","228725",2008,6
22,1.57897870494939,1.50407739677627,4.85,4.5,"SC13","1","228725",2009,6.2
23,1.50407739677627,1.50407739677627,4.5,4.5,"SC13","1","228725",2010,6.7
24,1.50407739677627,1.45861502269952,4.5,4.3,"SC13","1","228725",2011,6.7
25,1.45861502269952,1.82776990675109,4.3,6.22,"SC13","1","228725",2012,7.2
26,1.82776990675109,1.54968790802833,6.22,4.71,"SC13","1","228725",2013,7.4
27,1.54968790802833,1.77495235091167,4.71,5.9,"SC13","1","228725",2014,7.4
28,1.77495235091167,1.7404661748405,5.9,5.7,"SC13","1","228725",2015,7.3
29,1.7404661748405,1.20896034583698,5.7,3.35,"SC13","1","228725",2016,7.3
16,NA,1.85941811770187,NA,6.42,"SC13","1","228732",2003,7.3
17,1.85941811770187,1.88706964903238,6.42,6.6,"SC13","1","228732",2004,7.5
18,1.88706964903238,1.91692261218206,6.6,6.8,"SC13","1","228732",2005,7.8
19,1.91692261218206,1.83258146374831,6.8,6.25,"SC13","1","228732",2006,7.8
20,1.83258146374831,1.74919985480926,6.25,5.75,"SC13","1","228732",2007,8.5
21,1.74919985480926,1.74919985480926,5.75,5.75,"SC13","1","228732",2008,9.3
22,1.74919985480926,1.68639895357023,5.75,5.4,"SC13","1","228732",2009,10.2
23,1.68639895357023,1.7404661748405,5.4,5.7,"SC13","1","228732",2010,11
24,1.7404661748405,1.87180217690159,5.7,6.5,"SC13","1","228732",2011,11.8
25,1.87180217690159,1.708377860289,6.5,5.52,"SC13","1","228732",2012,11.7
26,1.708377860289,1.78339121955754,5.52,5.95,"SC13","1","228732",2013,12.3
27,1.78339121955754,1.84054963339749,5.95,6.3,"SC13","1","228732",2014,12
28,1.84054963339749,1.81645208181843,6.3,6.15,"SC13","1","228732",2015,12.1
29,1.81645208181843,1.7263316639056,6.15,5.62,"SC13","1","228732",2016,11.9
16,NA,1.7227665977411,NA,5.6,"SC13","1","228756",2003,6.45
17,1.7227665977411,1.78170913337455,5.6,5.94,"SC13","1","228756",2004,7.1
18,1.78170913337455,1.87180217690159,5.94,6.5,"SC13","1","228756",2005,7.55
19,1.87180217690159,1.88555334851442,6.5,6.59,"SC13","1","228756",2006,7.9
20,1.88555334851442,1.85629799036563,6.59,6.4,"SC13","1","228756",2007,7.7
21,1.85629799036563,1.85629799036563,6.4,6.4,"SC13","1","228756",2008,8.6
22,1.85629799036563,1.26976054486394,6.4,3.56,"SC13","1","228756",2009,1.1
23,1.26976054486394,1.57691472072854,3.56,4.84,"SC13","1","228756",2010,3.1
24,1.57691472072854,0.78845736036427,4.84,2.2,"SC13","1","228756",2011,3.6
25,0.78845736036427,1.00063188030791,2.2,2.72,"SC13","1","228756",2012,3.6
26,1.00063188030791,1.16938135955632,2.72,3.22,"SC13","1","228756",2013,3.6
27,1.16938135955632,0.936093359170335,3.22,2.55,"SC13","1","228756",2014,3.7
28,0.936093359170335,0.98394938034797,2.55,2.675,"SC13","1","228756",2015,NA
29,0.98394938034797,1.02961941718116,2.675,2.8,"SC13","1","228756",2016,1
16,NA,1.33500106673234,NA,3.8,"SC13","1","228855",2003,9.3
17,1.33500106673234,1.7404661748405,3.8,5.7,"SC13","1","228855",2004,9.5
18,1.7404661748405,1.58923520511658,5.7,4.9,"SC13","1","228855",2005,9.5
19,1.58923520511658,1.59127394180643,4.9,4.91,"SC13","1","228855",2006,9.5
20,1.59127394180643,1.44691898293633,4.91,4.25,"SC13","1","228855",2007,10.1
21,1.44691898293633,0.867100487683383,4.25,2.38,"SC13","1","228855",2008,2.68
22,0.867100487683383,1.16315080980568,2.38,3.2,"SC13","1","228855",2009,11.7
23,1.16315080980568,1.33500106673234,3.2,3.8,"SC13","1","228855",2010,4.8
24,1.33500106673234,1.50407739677627,3.8,4.5,"SC13","1","228855",2011,4.8
25,1.50407739677627,1.41098697371026,4.5,4.1,"SC13","1","228855",2012,3.7
26,1.41098697371026,1.31640823365572,4.1,3.73,"SC13","1","228855",2013,3.8
27,1.31640823365572,1.06471073699243,3.73,2.9,"SC13","1","228855",2014,3.8
28,1.06471073699243,1.13783300182139,2.9,3.12,"SC13","1","228855",2015,2.8
29,1.13783300182139,1.19694818938897,3.12,3.31,"SC13","1","228855",2016,15
16,NA,1.34025042261848,NA,3.82,"SC13","1","228916",2003,2.5
17,1.34025042261848,1.49290409617815,3.82,4.45,"SC13","1","228916",2004,2.6
18,1.49290409617815,1.57897870494939,4.45,4.85,"SC13","1","228916",2005,2.55
19,1.57897870494939,1.56024766824333,4.85,4.76,"SC13","1","228916",2006,2.6
20,1.56024766824333,1.02961941718116,4.76,2.8,"SC13","1","228916",2007,2.9
21,1.02961941718116,1.02961941718116,2.8,2.8,"SC13","1","228916",2008,2.05
22,1.02961941718116,1.32175583998232,2.8,3.75,"SC13","1","228916",2009,2.5
23,1.32175583998232,1.43508452528932,3.75,4.2,"SC13","1","228916",2010,3.1
24,1.43508452528932,1.54756250871601,4.2,4.7,"SC13","1","228916",2011,3.9
25,1.54756250871601,1.45861502269952,4.7,4.3,"SC13","1","228916",2012,3.7
26,1.45861502269952,NA,4.3,NA,"SC13","0","228916",2013,NA
16,NA,1.50851199384414,NA,4.52,"SC13","1","228954",2003,4.2
17,1.50851199384414,1.52822785700856,4.52,4.61,"SC13","1","228954",2004,4.3
18,1.52822785700856,1.60341984010854,4.61,4.97,"SC13","1","228954",2005,4.5
19,1.60341984010854,1.50851199384414,4.97,4.52,"SC13","1","228954",2006,4.4
20,1.50851199384414,1.23837423104327,4.52,3.45,"SC13","1","228954",2007,4.5
21,1.23837423104327,NA,3.45,NA,"SC13","0","228954",2008,NA
16,NA,1.47017584510059,NA,4.35,"SC13","1","228961",2003,5.2
17,1.47017584510059,1.5993875765806,4.35,4.95,"SC13","1","228961",2004,5.6
18,1.5993875765806,1.79175946922805,4.95,6,"SC13","1","228961",2005,5.7
19,1.79175946922805,1.68639895357023,6,5.4,"SC13","1","228961",2006,5.7
20,1.68639895357023,1.58923520511658,5.4,4.9,"SC13","1","228961",2007,6.2
21,1.58923520511658,NA,4.9,NA,"SC13","0","228961",2008,NA
27,NA,1.50407739677627,NA,4.5,"SC13","1","228992",2014,8.5
28,1.50407739677627,1.45861502269952,4.5,4.3,"SC13","1","228992",2015,NA
29,1.45861502269952,1.41098697371026,4.3,4.1,"SC13","1","228992",2016,5.6
16,NA,1.55814461804655,NA,4.75,"SC13","1","229029",2003,5.1
17,1.55814461804655,1.84687876844913,4.75,6.34,"SC13","1","229029",2004,5.2
18,1.84687876844913,1.04731899428056,6.34,2.85,"SC13","1","229029",2005,5.2
19,1.04731899428056,NA,2.85,NA,"SC13","0","229029",2006,NA
16,NA,1.22377543162212,NA,3.4,"SC13","1","229050",2003,2.6
17,1.22377543162212,1.57691472072854,3.4,4.84,"SC13","1","229050",2004,2.6
18,1.57691472072854,1.38629436111989,4.84,4,"SC13","1","229050",2005,2.8
19,1.38629436111989,1.58923520511658,4,4.9,"SC13","1","229050",2006,2.8
20,1.58923520511658,1.42310833424261,4.9,4.15,"SC13","1","229050",2007,3.1
21,1.42310833424261,1.42310833424261,4.15,4.15,"SC13","1","229050",2008,3
22,1.42310833424261,1.28093384546206,4.15,3.6,"SC13","1","229050",2009,3.7
23,1.28093384546206,1.43508452528932,3.6,4.2,"SC13","1","229050",2010,4.15
24,1.43508452528932,1.52605630349505,4.2,4.6,"SC13","1","229050",2011,4.1
25,1.52605630349505,1.46787434811231,4.6,4.34,"SC13","1","229050",2012,4
26,1.46787434811231,1.22377543162212,4.34,3.4,"SC13","1","229050",2013,4.4
27,1.22377543162212,1.39871688111845,3.4,4.05,"SC13","1","229050",2014,4.5
28,1.39871688111845,1.32707500145992,4.05,3.77,"SC13","1","229050",2015,4.5
29,1.32707500145992,0.73716406597672,3.77,2.09,"SC13","1","229050",2016,3.1
16,NA,1.46787434811231,NA,4.34,"SC13","1","229098",2003,6.75
17,1.46787434811231,1.43508452528932,4.34,4.2,"SC13","1","229098",2004,7.4
18,1.43508452528932,1.87946504964716,4.2,6.55,"SC13","1","229098",2005,7.5
19,1.87946504964716,1.85941811770187,6.55,6.42,"SC13","1","229098",2006,7.5
20,1.85941811770187,1.39871688111845,6.42,4.05,"SC13","1","229098",2007,8.3
21,1.39871688111845,1.39871688111845,4.05,4.05,"SC13","1","229098",2008,8.3
