UID, Año,Plot,Einicial,Ecenso,Trans,Cuadro,Sample,Categoría,Etiqueta,Especie,X,Y,Supv,Altura,DB1,DB2,DB3,DB4,DB5,DB6,DB7,DB8,DB9,DB10,DB11,DB12,DB13,DB14,DB15,DB16,DB17,DB18,DB19,DB20,DB21,DB22,DB23,DB24,DB min,DB max,AB soto (m2/1ha),AB soto (cm2/1ha),AB soto (cm2),Sample (m2),Densidad soto sitio (32m2),Regen,LF,Observaciones
SS14-427258,2004,14,1,2,4,8,32,<1,265,Mimosa eurycarpa,1.28,16.44,1,1.25,0.62,1,0.24,0.45,,,,,,,,,,,,,,,,,,,,,0.24,1,0.040362102490847,403.62102490847,1.2915872797071,32,1,R,T,
SS14-427258,2005,14,1,3,4,8,32,<1,265,Mimosa eurycarpa,1.28,16.44,1,1.3,0.58,1.31,0.34,,,,,,,,,,,,,,,,,,,,,,0.34,1.31,0.053213179939438,532.131799394378,1.70282175806201,32,1,R,T,
SS14-427258,2006,14,1,4,4,8,32,<1,265,Mimosa eurycarpa,1.28,16.44,1,1.5,0.422,1.261,0.674,,,,,,,,,,,,,,,,,,,,,,0.422,1.261,0.054547890487054,545.478904870539,1.74553249558572,32,1,R,T,
SS14-427258,2007,14,1,5,4,8,32,<1,265,Mimosa eurycarpa,1.28,16.44,1,1.47,1.18,,,,,,,,,,,,,,,,,,,,,,,,1.18,1.18,0.034174637584832,341.746375848315,1.09358840271461,32,1,R,T,
SS14-427258,2008,14,1,6,4,8,32,<1,265,Mimosa eurycarpa,1.28,16.44,1,1.47,1.2,0.7,,,,,,,,,,,,,,,,,,,,,,,0.7,1.2,0.047369326729909,473.693267299086,1.51581845535708,32,1,,T,
SS14-427258,2009,14,1,7,4,8,32,<1,265,Mimosa eurycarpa,1.28,16.44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,T,
SS14-427258,2010,14,1,8,4,8,32,<1,265,Mimosa eurycarpa,1.28,16.44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,T,
SS14-427258,2011,14,1,9,4,8,32,<1,265,Mimosa eurycarpa,1.28,16.44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,T,
SS14-427258,2012,14,1,10,4,8,32,<1,265,Mimosa eurycarpa,1.28,16.44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,T,
SS14-427258,2013,14,1,11,4,8,32,<1,265,Mimosa eurycarpa,1.28,16.44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,T,
SS14-427258,2014,14,1,12,4,8,32,<1,265,Mimosa eurycarpa,1.28,16.44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS14-427258,2015,14,1,12,4,8,32,<1,265,Mimosa eurycarpa,1.28,16.44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS14-427258,2016,14,1,12,4,8,32,<1,265,Mimosa eurycarpa,1.28,16.44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS14-418560,2003,14,1,1,4,8,32,<1,267,Mimosa eurycarpa,1.08,16.67,1,0.95,1.53,0.82,1.39,0.93,1.05,0.93,0.82,,,,,,,,,,,,,,,,,,0.82,1.53,0.207396656891399,2073.96656891399,6.63669302052478,32,1,R,T,
SS14-418560,2004,14,1,2,4,8,32,<1,267,Mimosa eurycarpa,1.08,16.67,1,1.88,1.84,0.68,1.68,1.05,1.44,1.59,1.21,,,,,,,,,,,,,,,,,,0.68,1.84,0.339652798869008,3396.52798869008,10.8688895638083,32,1,R,T,
SS14-418560,2005,14,1,3,4,8,32,<1,267,Mimosa eurycarpa,1.08,16.67,1,1.9,1.94,1.88,1.7,1.31,2.05,2.19,,,,,,,,,,,,,,,,,,,1.31,2.19,0.513029443438995,5130.29443438995,16.4169421900478,32,1,R,T,ya c/1cm dap
SS14-418560,2006,14,1,4,4,8,32,<1,267,Mimosa eurycarpa,1.08,16.67,1,2.7,2.1,1.902,1.134,1.654,1.955,2.135,,,,,,,,,,,,,,,,,,,1.134,2.135,0.501416006233763,5014.16006233763,16.0453121994804,32,1,R,T,ya c/1cm dap
SS14-418560,2007,14,1,5,4,8,32,<1,267,Mimosa eurycarpa,1.08,16.67,1,2.5,0.72,2.26,2.28,2.42,1.26,2.34,,,,,,,,,,,,,,,,,,,0.72,2.42,0.582765437240907,5827.65437240907,18.648493991709,32,1,R,T,ya c 1 cm dap?
SS14-418560,2008,14,1,6,4,8,32,<1,267,Mimosa eurycarpa,1.08,16.67,1,2.5,0.72,2.26,2.28,2.42,1.26,2.34,,,,,,,,,,,,,,,,,,,0.72,2.42,0.582765437240907,5827.65437240907,18.648493991709,32,1,,T,
SS14-418560,2009,14,1,7,4,8,32,<1,267,Mimosa eurycarpa,1.08,16.67,1,2.7,0.75,2.3,2.3,1.5,2.5,2.3,,,,,,,,,,,,,,,,,,,0.75,2.5,0.61193561590334,6119.3561590334,19.5819397089069,32,1,,T,
SS14-418560,2010,14,1,8,4,8,32,<1,267,Mimosa eurycarpa,1.08,16.67,1,3.62,1.89,3.2,2.9,4.21,2.95,0,,,,,,,,,,,,,,,,,,,0,4.21,1.1940187384898,11940.187384898,38.2085996316734,32,1,,T,sin etiqueta
SS14-418560,2011,14,1,9,4,8,32,<1,267,Mimosa eurycarpa,1.08,16.67,1,3.85,1.89,3.2,2.9,4.21,2.95,0,,,,,,,,,,,,,,,,,,,0,4.21,1.1940187384898,11940.187384898,38.2085996316734,32,1,,T,s/et.  según mide más de 5. no se midió en 2011. Medir y revisar
SS14-418560,2012,14,1,10,4,8,32,<1,267,Mimosa eurycarpa,1.08,16.67,1,4.2,3.2,1,4.2,2.7,2.8,0,0,,,,,,,,,,,,,,,,,,0,4.2,1.08016791159755,10801.6791159755,34.5653731711217,32,1,,T,s/et.
SS14-418560,2013,14,1,11,4,8,32,<1,267,Mimosa eurycarpa,1.08,16.67,1,4.56,3.6,2.9,4.6,2.7,,0,0,,,,,,,,,,,,,,,,,,0,4.6,1.2227667656394,12227.667656394,39.1285365004609,32,,,T,
SS14-418560,2014,14,1,12,4,8,32,<1,267,Mimosa eurycarpa,1.08,16.67,Dosel,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,32,,,,Salió del sotobosque
SS14-418560,2015,14,1,12,4,8,32,<1,267,Mimosa eurycarpa,1.08,16.67,Dosel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,Salió del sotobosque
SS14-418560,2016,14,1,14,4,8,32,<1,267,Mimosa eurycarpa,1.08,16.67,Dosel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,Salió del sotobosque
SS14-418577,2003,14,1,1,4,8,32,<1,269,Mimosa eurycarpa,0.55,16.52,1,0.95,0.79,,,,,,,,,,,,,,,,,,,,,,,,0.79,0.79,0.015317718555511,153.177185555109,0.490166993776348,32,1,R,T,
SS14-418577,2004,14,1,2,4,8,32,<1,269,Mimosa eurycarpa,0.55,16.52,1,1.43,1.07,,,,,,,,,,,,,,,,,,,,,,,,1.07,1.07,0.028100073664804,281.000736648043,0.899202357273738,32,1,R,T,
SS14-418577,2005,14,1,3,4,8,32,<1,269,Mimosa eurycarpa,0.55,16.52,1,1.65,1.19,,,,,,,,,,,,,,,,,,,,,,,,1.19,1.19,0.034756323099598,347.563230995977,1.11220233918713,32,1,R,T,
SS14-418577,2006,14,1,4,4,8,32,<1,269,Mimosa eurycarpa,0.55,16.52,1,1.93,1.094,,,,,,,,,,,,,,,,,,,,,,,,1.094,1.094,0.029374774883998,293.747748839984,0.939992796287949,32,1,R,T,
SS14-418577,2007,14,1,5,4,8,32,<1,269,Mimosa eurycarpa,0.55,16.52,1,2.1,1.464,,,,,,,,,,,,,,,,,,,,,,,,1.464,1.464,0.052604398188034,526.043981880343,1.6833407420171,32,1,R,T,
SS14-418577,2008,14,1,6,4,8,32,<1,269,Mimosa eurycarpa,0.55,16.52,1,2.1,1.7,,,,,,,,,,,,,,,,,,,,,,,,1.7,1.7,0.070931271631832,709.31271631832,2.26980069221863,32,1,R,T,
SS14-418577,2009,14,1,7,4,8,32,<1,269,Mimosa eurycarpa,0.55,16.52,1,3.26,1.9,,,,,,,,,,,,,,,,,,,,,,,,1.9,1.9,0.088602730308275,886.027303082746,2.83528736986479,32,1,R,T,
SS14-418577,2010,14,1,8,4,8,32,<1,269,Mimosa eurycarpa,0.55,16.52,1,3.74,2.24,,,,,,,,,,,,,,,,,,,,,,,,2.24,2.24,0.12315043202072,1231.5043202072,3.94081382466304,32,1,R,T,
SS14-418577,2011,14,1,9,4,8,32,<1,269,Mimosa eurycarpa,0.55,16.52,1,3.8,2.5,,,,,,,,,,,,,,,,,,,,,,,,2.5,2.5,0.153398078788564,1533.98078788564,4.90873852123405,32,1,R,T,
SS14-418577,2012,14,1,10,4,8,32,<1,269,Mimosa eurycarpa,0.55,16.52,1,4,2.6,,,,,,,,,,,,,,,,,,,,,,,,2.6,2.6,0.165915362017711,1659.15362017711,5.30929158456675,32,1,R,T,
SS14-418577,2013,14,1,11,4,8,32,<1,269,Mimosa eurycarpa,0.55,16.52,1,4.03,2.5,,,,,,,,,,,,,,,,,,,,,,,,2.5,2.5,0.153398078788564,1533.98078788564,4.90873852123405,32,,R,T,
SS14-418577,2014,14,1,12,4,8,32,<1,269,Mimosa eurycarpa,0.55,16.52,Dosel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,Salió del sotobosque
SS14-418577,2015,14,1,13,4,8,32,<1,269,Mimosa eurycarpa,0.55,16.52,Dosel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,Salió del sotobosque
SS14-418577,2016,14,1,14,4,8,32,<1,269,Mimosa eurycarpa,0.55,16.52,Dosel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,Salió del sotobosque
SS14-418591,2003,14,1,1,4,8,32,<1,280,Mimosa eurycarpa,0.49,16.6,1,0.33,0.25,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.25,0.001533980787886,15.3398078788564,0.049087385212341,32,1,S,T,un solo tallo
SS14-418591,2004,14,1,2,4,8,32,<1,280,Mimosa eurycarpa,0.49,16.6,1,0.47,0.23,0.2,,,,,,,,,,,,,,,,,,,,,,,0.2,0.23,0.002280109043113,22.8010904311322,0.072963489379623,32,1,S,T,
SS14-418591,2005,14,1,3,4,8,32,<1,280,Mimosa eurycarpa,0.49,16.6,1,0.4,0.36,,,,,,,,,,,,,,,,,,,,,,,,0.36,0.36,0.00318086256176,31.8086256175967,0.101787601976309,32,1,S,T,dap 0.22mto
SS14-418591,2006,14,1,4,4,8,32,<1,280,Mimosa eurycarpa,0.49,16.6,1,0.45,0.369,,,,,,,,,,,,,,,,,,,,,,,,0.369,0.369,0.003341893728949,33.4189372894875,0.10694059932636,32,1,S,T,ram alt mta
SS14-418591,2007,14,1,5,4,8,32,<1,280,Mimosa eurycarpa,0.49,16.6,1,0.42,0.252,,,,,,,,,,,,,,,,,,,,,,,,0.252,0.252,0.001558622655262,15.5862265526224,0.049875924968392,32,1,S,T,
SS14-418591,2008,14,1,6,4,8,32,<1,280,Mimosa eurycarpa,0.49,16.6,1,0.42,0.252,,,,,,,,,,,,,,,,,,,,,,,,0.252,0.252,0.001558622655262,15.5862265526224,0.049875924968392,32,1,,T,
SS14-418591,2009,14,1,7,4,8,32,<1,280,Mimosa eurycarpa,0.49,16.6,1,0.45,0.3,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.3,0.002208932334555,22.0893233455532,0.07068583470577,32,1,,T,
SS14-418591,2010,14,1,8,4,8,32,<1,280,Mimosa eurycarpa,0.49,16.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,T,
SS14-418591,2011,14,1,9,4,8,32,<1,280,Mimosa eurycarpa,0.49,16.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,T,
SS14-418591,2012,14,1,10,4,8,32,<1,280,Mimosa eurycarpa,0.49,16.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,T,
SS14-418591,2013,14,1,11,4,8,32,<1,280,Mimosa eurycarpa,0.49,16.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,T,no se encontró en esas coord
SS14-418591,2014,14,1,12,4,8,32,<1,280,Mimosa eurycarpa,0.49,16.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,no se encontró en esas coord
SS14-418591,2015,14,1,12,4,8,32,<1,280,Mimosa eurycarpa,0.49,16.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,"No hay nada, ver cuánto medìa."
SS14-418591,2016,14,1,14,4,8,32,<1,280,Mimosa eurycarpa,0.49,16.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,"No hay nada, ver cuánto medìa."
SS14-427401,2003,14,1,1,4,8,32,<1,282,Mimosa eurycarpa,0.7,16.4,1,0.32,0.14,,,,,,,,,,,,,,,,,,,,,,,,0.14,0.14,0.000481056375081,4.81056375080937,0.01539380400259,32,1,S,T,un solo tallo
SS14-427401,2004,14,1,2,4,8,32,<1,282,Mimosa eurycarpa,0.7,16.4,1,0.54,0.22,,,,,,,,,,,,,,,,,,,,,,,,0.22,0.22,0.001187914722139,11.8791472213864,0.038013271108437,32,1,S,T,
SS14-427401,2005,14,1,3,4,8,32,<1,282,Mimosa eurycarpa,0.7,16.4,1,0.5,0.4,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.4,0.003926990816987,39.2699081698724,0.125663706143592,32,1,S,T,
SS14-427401,2006,14,1,4,4,8,32,<1,282,Mimosa eurycarpa,0.7,16.4,1,0.52,0.268,,,,,,,,,,,,,,,,,,,,,,,,0.268,0.268,0.001762826177746,17.6282617774557,0.056410437687858,32,1,S,T,
SS14-427401,2007,14,1,5,4,8,32,<1,282,Mimosa eurycarpa,0.7,16.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,S,T,
SS14-427401,2008,14,1,6,4,8,32,<1,282,Mimosa eurycarpa,0.7,16.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,T,
SS14-427401,2009,14,1,7,4,8,32,<1,282,Mimosa eurycarpa,0.7,16.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,T,
SS14-427401,2010,14,1,8,4,8,32,<1,282,Mimosa eurycarpa,0.7,16.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,T,
SS14-427401,2011,14,1,9,4,8,32,<1,282,Mimosa eurycarpa,0.7,16.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,T,
SS14-427401,2012,14,1,10,4,8,32,<1,282,Mimosa eurycarpa,0.7,16.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,T,
SS14-427401,2013,14,1,11,4,8,32,<1,282,Mimosa eurycarpa,0.7,16.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,T,
SS14-427401,2014,14,1,12,4,8,32,<1,282,Mimosa eurycarpa,0.7,16.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS14-427401,2015,14,1,12,4,8,32,<1,282,Mimosa eurycarpa,0.7,16.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS14-427401,2016,14,1,12,4,8,32,<1,282,Mimosa eurycarpa,0.7,16.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS14-429429,2004,14,1,2,4,8,32,<1,481,Mimosa eurycarpa,0.42,15.09,1,1.01,0.94,,,,,,,,,,,,,,,,,,,,,,,,0.94,0.94,0.021686806786812,216.86806786812,0.693977817177985,32,1,S,T,
SS14-429429,2005,14,1,3,4,8,32,<1,481,Mimosa eurycarpa,0.42,15.09,1,1.35,0.82,,,,,,,,,,,,,,,,,,,,,,,,0.82,0.82,0.016503178908389,165.031789083889,0.528101725068444,32,1,S,T,
SS14-429429,2006,14,1,4,4,8,32,<1,481,Mimosa eurycarpa,0.42,15.09,1,1.16,0.875,,,,,,,,,,,,,,,,,,,,,,,,0.875,0.875,0.018791264651599,187.912646515991,0.601320468851171,32,1,S,T,
SS14-429429,2007,14,1,5,4,8,32,<1,481,Mimosa eurycarpa,0.42,15.09,1,1.4,1.109,,,,,,,,,,,,,,,,,,,,,,,,1.109,1.109,0.030185821206169,301.858212061693,0.965946278597417,32,1,S,T,
SS14-429429,2008,14,1,6,4,8,32,<1,481,Mimosa eurycarpa,0.42,15.09,1,1.4,1.109,,,,,,,,,,,,,,,,,,,,,,,,1.109,1.109,0.030185821206169,301.858212061693,0.965946278597417,32,1,,T,
SS14-429429,2009,14,1,7,4,8,32,<1,481,Mimosa eurycarpa,0.42,15.09,1,1.5,1.2,,,,,,,,,,,,,,,,,,,,,,,,1.2,1.2,0.035342917352885,353.429173528852,1.13097335529233,32,1,,T,
SS14-429429,2010,14,1,8,4,8,32,<1,481,Mimosa eurycarpa,0.42,15.09,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,T,
SS14-429429,2011,14,1,9,4,8,32,<1,481,Mimosa eurycarpa,0.42,15.09,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,T,
SS14-429429,2012,14,1,10,4,8,32,<1,481,Mimosa eurycarpa,0.42,15.09,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,T,
SS14-429429,2013,14,1,11,4,8,32,<1,481,Mimosa eurycarpa,0.42,15.09,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,T,
SS14-429429,2014,14,1,12,4,8,32,<1,481,Mimosa eurycarpa,0.42,15.09,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS14-429429,2015,14,1,12,4,8,32,<1,481,Mimosa eurycarpa,0.42,15.09,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS14-429429,2016,14,1,12,4,8,32,<1,481,Mimosa eurycarpa,0.42,15.09,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS15-431583,2010,15,7,14,1,2,32,<1,U99,Mimosa eurycarpa,3.23,15.9,1,1.13,0.73,,,,,,,,,,,,,,,,,,,,,,,,0.73,0.73,0.013079333789828,130.793337898281,0.4185386812745,32,,,,
SS15-431583,2011,15,7,15,1,2,32,<1,U99,Mimosa eurycarpa,3.23,15.9,1,1.17,0.8,,,,,,,,,,,,,,,,,,,,,,,,0.8,0.8,0.015707963267949,157.07963267949,0.502654824574367,32,,,,
SS15-431583,2012,15,7,16,1,2,32,<1,U99,Mimosa eurycarpa,3.23,15.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS15-431583,2013,15,7,17,1,2,32,<1,U99,Mimosa eurycarpa,3.23,15.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS15-431583,2014,15,7,18,1,2,32,<1,U99,Mimosa eurycarpa,3.23,15.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS15-431583,2015,15,7,19,1,2,32,<1,U99,Mimosa eurycarpa,3.23,15.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS15-431583,2016,15,7,19,1,2,32,<1,U99,Mimosa eurycarpa,3.23,15.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS15-430470,2003,15,7,7,3,6,32,<1,165,Mimosa eurycarpa,4.3,15.65,1,2.3,0.76,,,,,,,,,,,,,,,,,,,,,,,,0.76,0.76,0.014176436849324,141.764368493239,0.453645979178366,32,,S,T,
SS15-430470,2004,15,7,8,3,6,32,<1,165,Mimosa eurycarpa,4.3,15.65,1,2.13,0.83,,,,,,,,,,,,,,,,,,,,,,,,0.83,0.83,0.016908149836391,169.081498363907,0.541060794764502,32,,S,T,poco vigorosa
SS15-430470,2005,15,7,9,3,6,32,<1,165,Mimosa eurycarpa,4.3,15.65,1,1.46,0.74,,,,,,,,,,,,,,,,,,,,,,,,0.74,0.74,0.013440126071139,134.401260711388,0.430084034276443,32,,S,T,ram alt mtas
SS15-430470,2006,15,7,10,3,6,32,<1,165,Mimosa eurycarpa,4.3,15.65,1,1.35,0.747,,,,,,,,,,,,,,,,,,,,,,,,0.747,0.747,0.013695601367477,136.956013674765,0.438259243759247,32,,S,T,ram alt mtas
SS15-430470,2007,15,7,11,3,6,32,<1,165,Mimosa eurycarpa,4.3,15.65,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,S,T,
SS15-430470,2008,15,7,12,3,6,32,<1,165,Mimosa eurycarpa,4.3,15.65,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS15-430470,2009,15,7,13,3,6,32,<1,165,Mimosa eurycarpa,4.3,15.65,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS15-430470,2010,15,7,13,3,6,32,<1,165,Mimosa eurycarpa,4.3,15.65,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS15-430470,2011,15,7,16,3,6,32,<1,165,Mimosa eurycarpa,4.3,15.65,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS15-430470,2012,15,7,17,3,6,32,<1,165,Mimosa eurycarpa,4.3,15.65,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS15-430470,2013,15,7,18,3,6,32,<1,165,Mimosa eurycarpa,4.3,15.65,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS15-430470,2014,15,7,19,3,6,32,<1,165,Mimosa eurycarpa,4.3,15.65,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS15-430470,2015,15,7,19,3,6,32,<1,165,Mimosa eurycarpa,4.3,15.65,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS15-430470,2016,15,7,19,3,6,32,<1,165,Mimosa eurycarpa,4.3,15.65,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS15-450997,2006,15,7,10,4,8,32,<1,333,Mimosa eurycarpa,3.15,10.58,1,0.3,0.261,,,,,,,,,,,,,,,,,,,,,,,,0.261,0.261,0.001671940884025,16.7194088402492,0.053502108288798,32,,S,T,
SS15-450997,2007,15,7,11,4,8,32,<1,333,Mimosa eurycarpa,3.15,10.58,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,S,T,
SS15-450997,2008,15,7,12,4,8,32,<1,333,Mimosa eurycarpa,3.15,10.58,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS15-450997,2009,15,7,12,4,8,32,<1,333,Mimosa eurycarpa,3.15,10.58,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS15-450997,2010,15,7,12,4,8,32,<1,333,Mimosa eurycarpa,3.15,10.58,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS15-450997,2011,15,7,12,4,8,32,<1,333,Mimosa eurycarpa,3.15,10.58,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS15-450997,2012,15,7,12,4,8,32,<1,333,Mimosa eurycarpa,3.15,10.58,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS15-450997,2013,15,7,12,4,8,32,<1,333,Mimosa eurycarpa,3.15,10.58,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS15-450997,2014,15,7,12,4,8,32,<1,333,Mimosa eurycarpa,3.15,10.58,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS15-450997,2015,15,7,12,4,8,32,<1,333,Mimosa eurycarpa,3.15,10.58,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS15-450997,2016,15,7,12,4,8,32,<1,333,Mimosa eurycarpa,3.15,10.58,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS16-451000,2006,16,62,63,1,1,32,<1,268 Mimosa,Mimosa eurycarpa,0.72,6.11,1,0.3,0.126,,,,,,,,,,,,,,,,,,,,,,,,0.126,0.126,0.000389655663816,3.89655663815559,0.012468981242098,32,1,S,T,
SS16-451000,2007,16,62,64,1,1,32,<1,268 Mimosa,Mimosa eurycarpa,0.72,6.11,1,0.3,0.14,,,,,,,,,,,,,,,,,,,,,,,,0.14,0.14,0.000481056375081,4.81056375080937,0.01539380400259,32,1,S,T,revisar sp; lysiloma?
SS16-451000,2008,16,62,65,1,1,32,<1,268 Mimosa,Mimosa eurycarpa,0.72,6.11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,T,
SS16-451000,2009,16,62,66,1,1,32,<1,268 Mimosa,Mimosa eurycarpa,0.72,6.11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,T,
SS16-451000,2010,16,62,67,1,1,32,<1,268 Mimosa,Mimosa eurycarpa,0.72,6.11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,T,
SS16-451000,2011,16,62,68,1,1,32,<1,268 Mimosa,Mimosa eurycarpa,0.72,6.11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,T,
SS16-451000,2012,16,62,69,1,1,32,<1,268 Mimosa,Mimosa eurycarpa,0.72,6.11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,T,
SS16-451000,2013,16,62,70,1,1,32,<1,268 Mimosa,Mimosa eurycarpa,0.72,6.11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,T,
SS16-451000,2014,16,62,70,1,1,32,<1,268 Mimosa,Mimosa eurycarpa,0.72,6.11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS16-451000,2015,16,62,70,1,1,32,<1,268 Mimosa,Mimosa eurycarpa,0.72,6.11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS16-451000,2016,16,62,70,1,1,32,<1,268 Mimosa,Mimosa eurycarpa,0.72,6.11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,
SS16-451017,2006,16,62,63,1,1,32,<1,269 Mimosa,Mimosa eurycarpa,0.63,5.93,1,0.3,0.11,,,,,,,,,,,,,,,,,,,,,,,,0.11,0.11,0.000296978680535,2.9697868053466,0.009503317777109,32,1,S,T,
SS16-451017,2007,16,62,64,1,1,32,<1,269 Mimosa,Mimosa eurycarpa,0.63,5.93,1,0.35,0.16,,,,,,,,,,,,,,,,,,,,,,,,0.16,0.16,0.000628318530718,6.28318530717959,0.020106192982975,32,1,S,T,revisar sp; lysiloma?
SS16-451017,2008,16,62,65,1,1,32,<1,269 Mimosa,Mimosa eurycarpa,0.63,5.93,1,,0.3,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.3,0.002208932334555,22.0893233455532,0.07068583470577,32,,,T,
SS16-451017,2009,16,62,66,1,1,32,<1,269 Mimosa,Mimosa eurycarpa,0.63,5.93,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,T,
SS16-451017,2010,16,62,67,1,1,32,<1,269 Mimosa,Mimosa eurycarpa,0.63,5.93,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,T,
SS16-451017,2011,16,62,68,1,1,32,<1,269 Mimosa,Mimosa eurycarpa,0.63,5.93,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,T,
